IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.171.205,2096,2096,true,SIN,Asia Pacific,Singapore,72,4.68
47.91.16.214,2083,2083,true,NRT,Asia Pacific,Tokyo,79,4.68
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,169,4.68
47.236.11.84,8443,8443,true,SIN,Asia Pacific,Singapore,110,4.67
47.236.11.84,2095,2095,false,SIN,Asia Pacific,Singapore,79,4.67
47.236.168.17,80,80,false,SIN,Asia Pacific,Singapore,24,4.67
8.219.175.127,443,443,true,SIN,Asia Pacific,Singapore,101,4.67
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,4.67
47.236.165.25,8443,8443,true,SIN,Asia Pacific,Singapore,77,4.67
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,9,4.67
47.74.42.88,2087,2087,true,NRT,Asia Pacific,Tokyo,78,4.66
8.219.167.65,8443,8443,true,SIN,Asia Pacific,Singapore,137,4.66
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,26,4.66
47.236.11.84,2087,2087,true,SIN,Asia Pacific,Singapore,42,4.66
8.219.114.201,8880,8880,false,SIN,Asia Pacific,Singapore,22,4.66
8.218.119.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,150,4.65
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,58,4.65
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,30,4.65
47.236.146.249,2052,2052,false,SIN,Asia Pacific,Singapore,24,4.65
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,4.64
8.219.66.156,8880,8880,false,NRT,Asia Pacific,Tokyo,82,4.64
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,25,4.63
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,32,4.63
47.245.108.213,2095,2095,false,SIN,Asia Pacific,Singapore,17,4.63
8.219.67.133,2087,2087,true,SIN,Asia Pacific,Singapore,172,4.63
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,4.62
47.74.43.95,2083,2083,true,NRT,Asia Pacific,Tokyo,73,4.62
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,4.62
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,125,4.62
47.236.7.106,80,80,false,SIN,Asia Pacific,Singapore,17,4.61
8.219.106.15,2086,2086,false,SIN,Asia Pacific,Singapore,19,4.61
8.219.152.195,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.61
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,40,4.61
47.237.8.82,2083,2083,true,SIN,Asia Pacific,Singapore,46,4.61
8.219.215.214,8443,8443,true,SIN,Asia Pacific,Singapore,128,4.60
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,4.60
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,109,4.60
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,25,4.59
47.91.31.231,2052,2052,false,NRT,Asia Pacific,Tokyo,96,4.59
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,61,4.59
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,17,4.59
8.209.250.184,2082,2082,false,NRT,Asia Pacific,Tokyo,71,4.58
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,13,4.58
8.219.102.252,2053,2053,true,SIN,Asia Pacific,Singapore,83,4.58
8.210.117.18,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,4.57
8.222.144.117,2096,2096,true,SIN,Asia Pacific,Singapore,61,4.57
47.91.16.214,2087,2087,true,NRT,Asia Pacific,Tokyo,117,4.57
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,19,4.57
8.219.58.64,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.57
47.91.31.231,2095,2095,false,NRT,Asia Pacific,Tokyo,98,4.57
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,14,4.57
8.219.197.111,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.56
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,22,4.56
47.236.164.215,2053,2053,true,SIN,Asia Pacific,Singapore,128,4.55
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,4.55
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,4.55
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,62,4.55
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,4.55
47.245.118.70,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.54
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,4.54
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,60,4.54
8.219.72.51,2082,2082,false,SIN,Asia Pacific,Singapore,15,4.54
47.74.37.50,8443,8443,true,NRT,Asia Pacific,Tokyo,108,4.54
8.219.0.162,2083,2083,true,SIN,Asia Pacific,Singapore,33,4.53
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,107,4.53
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,4.53
47.236.7.106,2053,2053,true,SIN,Asia Pacific,Singapore,111,4.53
47.236.87.206,2083,2083,true,SIN,Asia Pacific,Singapore,96,4.53
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,4.53
8.219.228.193,2096,2096,true,SIN,Asia Pacific,Singapore,107,4.52
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,4.52
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,24,4.52
8.209.245.53,2087,2087,true,NRT,Asia Pacific,Tokyo,79,4.51
8.219.103.126,2096,2096,true,SIN,Asia Pacific,Singapore,197,4.51
8.219.213.112,8080,8080,false,SIN,Asia Pacific,Singapore,29,4.51
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,4.50
8.222.212.219,2086,2086,false,SIN,Asia Pacific,Singapore,3,4.50
47.91.31.231,8080,8080,false,NRT,Asia Pacific,Tokyo,79,4.49
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,4.49
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,39,4.49
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,28,4.48
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,63,4.48
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,4.48
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,4.48
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,73,4.48
8.210.156.6,2052,2052,false,HKG,Asia Pacific,Hong Kong,138,4.48
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,4.48
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,24,4.48
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,27,4.47
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,4.47
47.236.7.106,2086,2086,false,SIN,Asia Pacific,Singapore,78,4.47
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,4.47
47.243.203.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,4.47
8.219.228.186,2096,2096,true,SIN,Asia Pacific,Singapore,116,4.46
8.219.151.193,8443,8443,true,SIN,Asia Pacific,Singapore,82,4.46
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,4.46
47.74.42.88,8080,8080,false,NRT,Asia Pacific,Tokyo,71,4.46
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,4.46
8.219.93.5,2096,2096,true,SIN,Asia Pacific,Singapore,114,4.46
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,119,4.46
47.91.16.214,8880,8880,false,NRT,Asia Pacific,Tokyo,76,4.45
8.219.60.54,2083,2083,true,SIN,Asia Pacific,Singapore,72,4.45
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,4.45
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,40,4.44
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,4.44
8.222.213.221,2082,2082,false,SIN,Asia Pacific,Singapore,21,4.44
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,38,4.44
47.91.31.231,2083,2083,true,NRT,Asia Pacific,Tokyo,96,4.44
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,4.43
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,4.43
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,18,4.43
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,4.43
47.245.93.74,8443,8443,true,SIN,Asia Pacific,Singapore,77,4.42
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,4.42
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,66,4.42
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,97,4.42
47.243.162.49,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,4.41
8.222.219.34,2082,2082,false,SIN,Asia Pacific,Singapore,20,4.41
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,26,4.41
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,4.41
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,23,4.41
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,4.41
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,4.41
47.236.116.182,2087,2087,true,SIN,Asia Pacific,Singapore,92,4.41
8.209.253.54,8443,8443,true,NRT,Asia Pacific,Tokyo,75,4.41
8.219.72.50,2053,2053,true,SIN,Asia Pacific,Singapore,168,4.41
8.219.101.138,8443,8443,true,SIN,Asia Pacific,Singapore,80,4.40
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,48,4.40
8.219.78.1,8443,8443,true,SIN,Asia Pacific,Singapore,80,4.40
8.222.219.34,80,80,false,SIN,Asia Pacific,Singapore,19,4.40
8.219.228.193,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.40
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,4.39
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,24,4.39
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,4.39
8.222.211.16,2053,2053,true,SIN,Asia Pacific,Singapore,28,4.38
47.91.16.214,2086,2086,false,NRT,Asia Pacific,Tokyo,79,4.38
47.236.169.141,8443,8443,true,SIN,Asia Pacific,Singapore,41,4.38
47.74.42.88,2087,2087,true,NRT,Asia Pacific,Tokyo,73,4.38
8.219.197.111,8443,8443,true,SIN,Asia Pacific,Singapore,147,4.38
47.236.165.25,2053,2053,true,SIN,Asia Pacific,Singapore,39,4.38
47.91.16.214,2082,2082,false,NRT,Asia Pacific,Tokyo,72,4.38
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,4.38
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,4.37
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,4.37
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,4.36
47.91.31.231,8880,8880,false,NRT,Asia Pacific,Tokyo,73,4.36
8.209.250.184,2087,2087,true,NRT,Asia Pacific,Tokyo,89,4.36
8.219.40.255,8880,8880,false,SIN,Asia Pacific,Singapore,22,4.36
8.219.1.92,2096,2096,true,SIN,Asia Pacific,Singapore,84,4.36
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,4.36
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,27,4.36
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,4.36
8.218.22.210,80,80,false,HKG,Asia Pacific,Hong Kong,49,4.36
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,4.36
8.209.245.53,80,80,false,NRT,Asia Pacific,Tokyo,73,4.35
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,55,4.35
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,4.35
8.209.250.184,8880,8880,false,NRT,Asia Pacific,Tokyo,82,4.35
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,16,4.35
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,21,4.35
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,21,4.34
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,108,4.34
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,4.34
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,4.34
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,4.34
47.76.171.106,8080,80,false,HKG,Asia Pacific,Hong Kong,61,4.34
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,106,4.34
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,109,4.33
8.219.101.72,8880,8880,false,SIN,Asia Pacific,Singapore,11,4.33
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,38,4.33
8.218.204.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,4.33
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,83,4.33
47.243.162.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,4.33
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,23,4.32
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,9,4.32
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,14,4.32
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,89,4.32
8.222.219.34,8443,8443,true,SIN,Asia Pacific,Singapore,106,4.32
8.219.228.157,2095,2095,false,SIN,Asia Pacific,Singapore,29,4.32
8.222.244.123,8880,8880,false,SIN,Asia Pacific,Singapore,3,4.31
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,34,4.31
8.222.197.251,2083,2083,true,SIN,Asia Pacific,Singapore,45,4.31
8.219.175.127,2087,2087,true,SIN,Asia Pacific,Singapore,89,4.31
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,4.31
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,34,4.31
8.219.167.65,80,80,false,SIN,Asia Pacific,Singapore,24,4.30
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,97,4.30
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,4.30
47.91.16.214,8080,8080,false,NRT,Asia Pacific,Tokyo,79,4.30
8.219.206.180,443,443,true,SIN,Asia Pacific,Singapore,168,4.30
8.219.156.148,2087,2087,true,SIN,Asia Pacific,Singapore,98,4.30
47.91.31.231,8880,8880,false,NRT,Asia Pacific,Tokyo,73,4.29
8.219.137.50,2095,2095,false,SIN,Asia Pacific,Singapore,14,4.29
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,4.29
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,4.29
47.236.146.249,8880,8880,false,SIN,Asia Pacific,Singapore,21,4.29
47.236.121.7,2053,2053,true,SIN,Asia Pacific,Singapore,57,4.28
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,19,4.28
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,4.28
8.218.158.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,4.28
47.76.146.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,4.28
8.219.99.169,2086,2086,false,SIN,Asia Pacific,Singapore,10,4.28
8.210.117.18,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,4.27
8.219.197.111,2083,2083,true,SIN,Asia Pacific,Singapore,109,4.27
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.27
8.209.245.53,2095,2095,false,NRT,Asia Pacific,Tokyo,75,4.27
47.236.7.106,2095,2095,false,SIN,Asia Pacific,Singapore,23,4.27
8.222.236.229,2087,2087,true,SIN,Asia Pacific,Singapore,96,4.27
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,4.26
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,4.26
47.74.43.95,8443,8443,true,NRT,Asia Pacific,Tokyo,95,4.26
47.74.43.95,2096,2096,true,NRT,Asia Pacific,Tokyo,70,4.26
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,27,4.26
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,4.26
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,4.26
8.219.156.148,8080,8080,false,SIN,Asia Pacific,Singapore,83,4.26
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,4.25
8.218.127.249,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,4.25
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,17,4.25
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,38,4.25
47.236.104.11,2087,2087,true,SIN,Asia Pacific,Singapore,156,4.25
8.219.102.252,8080,8080,false,SIN,Asia Pacific,Singapore,24,4.25
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,31,4.24
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,31,4.24
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,53,4.24
8.219.147.58,8880,8880,false,SIN,Asia Pacific,Singapore,22,4.24
47.236.238.103,80,80,false,SIN,Asia Pacific,Singapore,23,4.24
8.219.100.155,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.24
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,4.24
8.219.87.34,2083,2083,true,SIN,Asia Pacific,Singapore,117,4.24
8.209.245.53,2086,2086,false,NRT,Asia Pacific,Tokyo,76,4.24
47.236.238.103,80,80,false,SIN,Asia Pacific,Singapore,20,4.24
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,28,4.23
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,4.23
47.74.43.95,2053,2053,true,NRT,Asia Pacific,Tokyo,73,4.22
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,23,4.22
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,38,4.22
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,22,4.21
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,56,4.21
8.219.103.57,2086,2086,false,SIN,Asia Pacific,Singapore,26,4.21
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,4.21
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,4.21
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,4.21
8.219.122.96,2096,2096,true,SIN,Asia Pacific,Singapore,91,4.21
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,134,4.21
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,58,4.20
47.236.164.215,2053,2053,true,SIN,Asia Pacific,Singapore,63,4.20
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,19,4.20
47.74.45.143,2095,2095,false,NRT,Asia Pacific,Tokyo,68,4.19
8.209.250.184,2095,2095,false,NRT,Asia Pacific,Tokyo,73,4.19
8.219.4.122,443,443,true,SIN,Asia Pacific,Singapore,51,4.18
8.219.196.24,2082,2082,false,SIN,Asia Pacific,Singapore,11,4.18
47.236.11.84,8443,8443,true,SIN,Asia Pacific,Singapore,60,4.18
47.236.14.118,443,443,true,SIN,Asia Pacific,Singapore,42,4.18
8.217.221.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,4.18
47.245.108.213,2082,2082,false,SIN,Asia Pacific,Singapore,19,4.17
47.76.49.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,4.16
8.219.61.52,8443,8443,true,SIN,Asia Pacific,Singapore,72,4.16
8.219.126.240,443,443,true,SIN,Asia Pacific,Singapore,163,4.16
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,9,4.16
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,4.16
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,4.16
8.219.222.8,2087,2087,true,SIN,Asia Pacific,Singapore,86,4.15
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.15
47.254.66.75,80,443,true,SJC,North America,San Jose,219,4.15
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,4.15
8.218.204.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,4.14
8.218.22.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.14
47.245.107.174,2053,2053,true,SIN,Asia Pacific,Singapore,79,4.14
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,4.14
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,4.14
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,99,4.14
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,68,4.14
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,20,4.14
8.219.106.156,2082,2082,false,SIN,Asia Pacific,Singapore,22,4.13
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,24,4.13
8.222.255.15,2086,2086,false,SIN,Asia Pacific,Singapore,21,4.13
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,42,4.13
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,15,4.13
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,108,4.12
8.218.119.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,4.12
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,8,4.12
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,54,4.11
47.236.110.238,443,443,true,SIN,Asia Pacific,Singapore,111,4.11
8.218.110.180,80,80,false,HKG,Asia Pacific,Hong Kong,38,4.11
8.222.211.16,80,80,false,SIN,Asia Pacific,Singapore,20,4.11
47.245.10.76,2086,2086,false,NRT,Asia Pacific,Tokyo,76,4.11
47.236.11.84,443,443,true,SIN,Asia Pacific,Singapore,57,4.10
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,4.10
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,15,4.10
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,25,4.10
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,4.10
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,255,4.10
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,4.09
8.219.215.214,80,80,false,SIN,Asia Pacific,Singapore,212,4.09
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,24,4.09
8.219.4.122,2086,2086,false,SIN,Asia Pacific,Singapore,4,4.09
8.219.245.187,80,80,false,SIN,Asia Pacific,Singapore,226,4.09
8.209.250.184,8080,8080,false,NRT,Asia Pacific,Tokyo,74,4.08
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,4.08
8.219.58.64,2053,2053,true,SIN,Asia Pacific,Singapore,109,4.07
8.219.206.53,443,443,true,SIN,Asia Pacific,Singapore,118,4.07
8.219.156.148,8443,8443,true,SIN,Asia Pacific,Singapore,120,4.07
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,4.06
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,71,4.06
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,37,4.06
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,66,4.06
8.219.102.252,8880,8880,false,SIN,Asia Pacific,Singapore,24,4.05
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,34,4.05
8.222.209.223,2087,2087,true,SIN,Asia Pacific,Singapore,91,4.05
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,6,4.05
8.219.200.145,2096,2096,true,SIN,Asia Pacific,Singapore,93,4.04
8.218.119.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,4.04
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,4.03
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,86,4.03
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,64,4.03
8.222.223.34,8080,8080,false,SIN,Asia Pacific,Singapore,18,4.03
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,4.03
8.219.159.232,2086,2086,false,SIN,Asia Pacific,Singapore,7,4.02
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,69,4.02
8.222.193.208,2086,2086,false,SIN,Asia Pacific,Singapore,22,4.02
8.219.13.143,2053,2053,true,SIN,Asia Pacific,Singapore,72,4.02
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,4.01
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,17,4.01
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,4.01
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,4.01
8.219.58.64,8880,8880,false,SIN,Asia Pacific,Singapore,13,4.00
8.222.223.34,8880,8880,false,SIN,Asia Pacific,Singapore,39,4.00
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,14,4.00
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.00
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,56,3.99
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,3.99
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,3.98
47.236.144.208,2052,2052,false,SIN,Asia Pacific,Singapore,22,3.98
47.238.6.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,3.98
47.236.7.106,8880,8880,false,SIN,Asia Pacific,Singapore,30,3.98
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,54,3.97
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,3.97
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,3.97
8.209.245.53,2082,2082,false,NRT,Asia Pacific,Tokyo,76,3.96
47.74.42.88,8443,8443,true,NRT,Asia Pacific,Tokyo,94,3.96
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,3.96
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,3.96
47.236.14.118,443,443,true,SIN,Asia Pacific,Singapore,42,3.95
47.91.16.214,2052,2052,false,NRT,Asia Pacific,Tokyo,73,3.95
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,138,3.94
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,119,3.94
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,25,3.94
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,85,3.93
47.236.104.11,2096,2096,true,SIN,Asia Pacific,Singapore,163,3.93
8.210.250.120,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,3.93
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,52,3.93
